GEO_ID,FIPS,Census_Tract_Name,Total population
1400000U,6037500700,5007,6413
1400000U,6037500800,5008,4717
1400000U,6037500900,5009,5256
1400000U,6037501001,5010.01,3015
1400000U,6037501002,5010.02,4598
1400000U,6037501200,5012,4982
1400000U,6037501301,5013.01,2978
1400000U,6037501302,5013.02,4534
1400000U,6037501400,5014,3443
1400000U,6037501501,5015.01,1963
1400000U,6037501503,5015.03,5418
1400000U,6037501504,5015.04,3317
1400000U,6037501600,5016,7339
1400000U,6037501700,5017,3793
1400000U,6037501802,5018.02,3219
1400000U,6037501803,5018.03,4690
1400000U,6037501804,5018.04,2133
1400000U,6037501900,5019,4330
1400000U,6037502003,5020.03,2675
1400000U,6037502004,5020.04,3695
1400000U,6037502005,5020.05,4392
1400000U,6037502100,5021,5339
1400000U,6037502200,5022,7093
1400000U,6037502303,5023.03,8229
1400000U,6037502401,5024.01,5074
1400000U,6037502402,5024.02,3470
1400000U,6037502500,5025,4255
1400000U,6037502602,5026.02,4178
1400000U,6037502603,5026.03,3329
1400000U,6037502604,5026.04,3682
1400000U,6037502700,5027,7569
1400000U,6037502801,5028.01,6449
1400000U,6037502901,5029.01,5457
1400000U,6037503000,5030,5594
1400000U,6037503103,5031.03,5595
1400000U,6037503104,5031.04,2344
1400000U,6037503105,5031.05,3394
1400000U,6037503106,5031.06,3961
1400000U,6037503201,5032.01,3878
1400000U,6037503202,5032.02,4217
1400000U,6037503301,5033.01,3436
1400000U,6037503302,5033.02,6070
1400000U,6037503401,5034.01,7145
1400000U,6037503402,5034.02,3845
1400000U,6037503501,5035.01,6913
1400000U,6037503502,5035.02,3842
1400000U,6037503601,5036.01,4140
1400000U,6037503602,5036.02,3786
1400000U,6037503701,5037.01,4896
1400000U,6037503702,5037.02,5165
1400000U,6037503704,5037.04,4365
1400000U,6037503705,5037.05,2928
1400000U,6037503801,5038.01,3718
1400000U,6037503802,5038.02,5186
1400000U,6037503901,5039.01,2217
1400000U,6037503902,5039.02,5065
1400000U,6037504001,5040.01,5141
1400000U,6037504002,5040.02,5331
1400000U,6037504101,5041.01,5068
1400000U,6037504200,5042,7160
1400000U,6037530005,5300.05,3430
1400000U,6037530006,5300.06,4698
1400000U,6037530007,5300.07,6453
1400000U,6037530101,5301.01,5163
1400000U,6037530102,5301.02,4817
1400000U,6037530202,5302.02,4133
1400000U,6037530203,5302.03,2803
1400000U,6037530204,5302.04,3735
1400000U,6037530301,5303.01,2100
1400000U,6037530302,5303.02,6189
1400000U,6037530400,5304,3576
1400000U,6037530500,5305,4001
1400000U,6037530603,5306.03,4439
1400000U,6037530700,5307,2070
1400000U,6037530801,5308.01,5914
1400000U,6037530802,5308.02,3224
1400000U,6037530901,5309.01,3954
1400000U,6037530902,5309.02,3745
1400000U,6037531000,5310,4609
1400000U,6037531101,5311.01,4525
1400000U,6037531102,5311.02,2428
1400000U,6037531201,5312.01,4180
1400000U,6037531202,5312.02,4493
1400000U,6037531301,5313.01,5450
1400000U,6037531302,5313.02,5648
1400000U,6037531502,5315.02,3209
1400000U,6037531503,5315.03,2445
1400000U,6037531504,5315.04,3990
1400000U,6037531602,5316.02,3747
1400000U,6037531603,5316.03,3483
1400000U,6037531604,5316.04,3065
1400000U,6037531701,5317.01,5398
1400000U,6037531702,5317.02,4832
1400000U,6037531800,5318,4508
1400000U,6037531901,5319.01,6664
1400000U,6037531902,5319.02,4014
1400000U,6037532001,5320.01,3133
1400000U,6037532002,5320.02,3348
1400000U,6037532101,5321.01,7260
1400000U,6037532102,5321.02,3655
1400000U,6037532200,5322,6445
1400000U,6037532302,5323.02,4622
1400000U,6037532303,5323.03,4111
1400000U,6037532304,5323.04,3968
1400000U,6037532500,5325,3736
1400000U,6037532605,5326.05,4431
1400000U,6037532606,5326.06,4052
1400000U,6037532607,5326.07,5150
1400000U,6037532700,5327,3128
1400000U,6037532800,5328,4291
1400000U,6037532900,5329,6247
1400000U,6037533001,5330.01,4368
1400000U,6037533002,5330.02,2217
1400000U,6037533103,5331.03,3189
1400000U,6037533104,5331.04,4307
1400000U,6037533105,5331.05,2476
1400000U,6037533108,5331.08,4758
1400000U,6037533201,5332.01,2157
1400000U,6037533204,5332.04,4099
1400000U,6037533300,5333,3061
1400000U,6037533401,5334.01,4534
1400000U,6037533402,5334.02,3988
1400000U,6037533403,5334.03,2507
1400000U,6037533501,5335.01,2796
1400000U,6037533504,5335.04,3879
1400000U,6037533601,5336.01,4227
1400000U,6037533602,5336.02,5081
1400000U,6037533603,5336.03,6314
1400000U,6037533701,5337.01,2909
1400000U,6037533702,5337.02,3678
1400000U,6037533703,5337.03,3916
1400000U,6037533803,5338.03,5723
1400000U,6037533804,5338.04,3666
1400000U,6037533805,5338.05,3883
1400000U,6037533806,5338.06,3307
1400000U,6037533901,5339.01,5170
1400000U,6037533902,5339.02,4339
1400000U,6037534001,5340.01,5154
1400000U,6037534002,5340.02,3982
1400000U,6037534101,5341.01,1898
1400000U,6037534102,5341.02,5860
1400000U,6037534201,5342.01,4097
1400000U,6037534202,5342.02,4875
1400000U,6037534203,5342.03,3286
1400000U,6037534301,5343.01,4028
1400000U,6037534302,5343.02,3835
1400000U,6037534403,5344.03,3311
1400000U,6037534404,5344.04,3118
1400000U,6037534405,5344.05,3925
1400000U,6037534406,5344.06,4108
1400000U,6037534501,5345.01,5441
1400000U,6037534502,5345.02,3187
1400000U,6037534700,5347,4165
1400000U,6037534802,5348.02,2466
1400000U,6037534803,5348.03,4517
1400000U,6037534804,5348.04,4298
1400000U,6037534900,5349,6133
1400000U,6037535001,5350.01,4166
1400000U,6037535002,5350.02,3665
1400000U,6037535101,5351.01,7981
1400000U,6037535102,5351.02,4522
1400000U,6037535200,5352,5799
1400000U,6037535300,5353,5818
1400000U,6037535400,5354,3388
1400000U,6037535501,5355.01,2966
1400000U,6037535502,5355.02,5003
1400000U,6037535503,5355.03,2495
1400000U,6037535603,5356.03,3754
1400000U,6037535604,5356.04,4242
1400000U,6037535605,5356.05,4658
1400000U,6037535606,5356.06,1899
1400000U,6037535607,5356.07,4611
1400000U,6037535701,5357.01,5757
1400000U,6037535702,5357.02,5756
1400000U,6037535802,5358.02,6316
1400000U,6037535803,5358.03,3549
1400000U,6037535804,5358.04,6041
1400000U,6037535901,5359.01,6051
1400000U,6037535902,5359.02,5735
1400000U,6037536000,5360,3182
1400000U,6037536102,5361.02,3405
1400000U,6037536103,5361.03,5162
1400000U,6037536104,5361.04,3481
1400000U,6037536201,5362.01,3559
1400000U,6037536202,5362.02,4214
1400000U,6037540000,5400,6734
1400000U,6037540101,5401.01,6345
1400000U,6037540102,5401.02,5652
1400000U,6037540201,5402.01,2269
1400000U,6037540202,5402.02,7196
1400000U,6037540203,5402.03,5075
1400000U,6037540300,5403,4429
1400000U,6037540400,5404,1906
1400000U,6037540501,5405.01,5455
1400000U,6037540502,5405.02,6765
1400000U,6037540600,5406,4395
1400000U,6037540700,5407,3205
1400000U,6037540800,5408,5514
1400000U,6037540901,5409.01,5169
1400000U,6037540902,5409.02,4281
1400000U,6037541003,5410.03,4650
1400000U,6037541100,5411,3108
1400000U,6037541200,5412,6074
1400000U,6037541300,5413,5545
1400000U,6037541401,5414.01,3414
1400000U,6037541402,5414.02,3218
1400000U,6037541500,5415,5105
1400000U,6037541603,5416.03,2821
1400000U,6037541604,5416.04,5223
1400000U,6037541605,5416.05,5060
1400000U,6037541606,5416.06,2783
1400000U,6037541700,5417,5571
1400000U,6037541801,5418.01,5648
1400000U,6037541802,5418.02,5114
1400000U,6037542000,5420,5241
1400000U,6037542103,5421.03,3288
1400000U,6037542104,5421.04,4050
1400000U,6037542105,5421.05,5047
1400000U,6037542106,5421.06,2319
1400000U,6037542200,5422,6879
1400000U,6037542401,5424.01,4370
1400000U,6037542402,5424.02,4023
1400000U,6037542501,5425.01,4368
1400000U,6037542502,5425.02,4573
1400000U,6037542601,5426.01,3306
1400000U,6037542602,5426.02,5249
1400000U,6037542700,5427,5732
1400000U,6037542800,5428,3230
1400000U,6037542900,5429,3535
1400000U,6037543000,5430,4204
1400000U,6037543100,5431,6692
1400000U,6037543201,5432.01,3525
1400000U,6037543203,5432.03,4081
1400000U,6037543304,5433.04,6788
1400000U,6037543305,5433.05,3803
1400000U,6037543306,5433.06,6821
1400000U,6037543321,5433.21,5789
1400000U,6037543322,5433.22,6951
1400000U,6037543400,5434,3599
1400000U,6037543501,5435.01,6326
1400000U,6037543502,5435.02,4550
1400000U,6037543503,5435.03,5329
1400000U,6037543601,5436.01,4531
1400000U,6037543603,5436.03,3795
1400000U,6037543605,5436.05,4184
1400000U,6037543606,5436.06,4051
1400000U,6037543607,5436.07,4986
1400000U,6037543701,5437.01,3040
1400000U,6037543703,5437.03,4207
1400000U,6037543704,5437.04,2936
1400000U,6037543705,5437.05,3194
1400000U,6037543801,5438.01,4470
1400000U,6037543803,5438.03,4272
1400000U,6037543804,5438.04,4563
1400000U,6037543903,5439.03,4127
1400000U,6037543905,5439.05,4479
1400000U,6037544001,5440.01,3968
1400000U,6037544002,5440.02,3835
1400000U,6037550101,5501.01,3958
1400000U,6037550201,5502.01,2923
1400000U,6037550202,5502.02,5095
1400000U,6037550301,5503.01,4309
1400000U,6037550501,5505.01,3864
1400000U,6037550502,5505.02,4141
1400000U,6037550601,5506.01,5993
1400000U,6037550602,5506.02,3830
1400000U,6037550700,5507,6803
1400000U,6037550801,5508.01,4773
1400000U,6037550802,5508.02,1938
1400000U,6037550901,5509.01,4742
1400000U,6037550902,5509.02,5570
1400000U,6037551001,5510.01,3237
1400000U,6037551002,5510.02,4346
1400000U,6037551101,5511.01,3950
1400000U,6037551102,5511.02,5551
1400000U,6037551201,5512.01,3541
1400000U,6037551203,5512.03,4111
1400000U,6037551204,5512.04,3465
1400000U,6037551300,5513,5670
1400000U,6037551401,5514.01,4011
1400000U,6037551402,5514.02,5067
1400000U,6037551501,5515.01,4713
1400000U,6037551502,5515.02,4517
1400000U,6037551700,5517,6286
1400000U,6037551801,5518.01,3315
1400000U,6037551802,5518.02,3803
1400000U,6037551900,5519,5324
1400000U,6037552001,5520.01,3853
1400000U,6037552002,5520.02,3391
1400000U,6037552100,5521,5405
1400000U,6037552200,5522,6115
1400000U,6037552301,5523.01,4548
1400000U,6037552302,5523.02,4024
1400000U,6037552400,5524,2318
1400000U,6037552601,5526.01,5187
1400000U,6037552602,5526.02,3520
1400000U,6037552700,5527,6593
1400000U,6037552800,5528,6332
1400000U,6037552900,5529,6565
1400000U,6037553000,5530,5107
1400000U,6037553100,5531,6255
1400000U,6037553201,5532.01,3708
1400000U,6037553202,5532.02,3459
1400000U,6037553300,5533,3829
1400000U,6037553400,5534,3472
1400000U,6037553502,5535.02,3629
1400000U,6037553503,5535.03,3013
1400000U,6037553504,5535.04,4626
1400000U,6037553601,5536.01,4518
1400000U,6037553602,5536.02,5026
1400000U,6037553701,5537.01,3925
1400000U,6037553702,5537.02,4614
1400000U,6037553801,5538.01,4124
1400000U,6037553802,5538.02,6654
1400000U,6037553901,5539.01,6492
1400000U,6037553902,5539.02,5925
1400000U,6037554001,5540.01,4342
1400000U,6037554002,5540.02,5739
1400000U,6037554101,5541.01,3540
1400000U,6037554105,5541.05,4280
1400000U,6037554106,5541.06,3943
1400000U,6037554201,5542.01,3521
1400000U,6037554203,5542.03,3914
1400000U,6037554204,5542.04,4821
1400000U,6037554301,5543.01,3418
1400000U,6037554302,5543.02,4268
1400000U,6037554403,5544.03,5592
1400000U,6037554404,5544.04,4423
1400000U,6037554405,5544.05,3573
1400000U,6037554406,5544.06,4771
1400000U,6037554511,5545.11,3746
1400000U,6037554512,5545.12,6428
1400000U,6037554513,5545.13,2473
1400000U,6037554514,5545.14,4564
1400000U,6037554515,5545.15,3328
1400000U,6037554516,5545.16,3632
1400000U,6037554517,5545.17,4774
1400000U,6037554518,5545.18,5042
1400000U,6037554519,5545.19,3243
1400000U,6037554521,5545.21,6125
1400000U,6037554522,5545.22,4985
1400000U,6037554600,5546,3968
1400000U,6037554700,5547,4170
1400000U,6037554801,5548.01,2884
1400000U,6037554802,5548.02,5920
1400000U,6037554900,5549,7240
1400000U,6037555001,5550.01,5359
1400000U,6037555002,5550.02,3808
1400000U,6037555105,5551.05,6136
1400000U,6037555106,5551.06,2698
1400000U,6037555107,5551.07,5422
1400000U,6037555202,5552.02,3689
1400000U,6037555211,5552.11,5509
1400000U,6037555212,5552.12,5609
1400000U,6037555300,5553,4819
1400000U,6037570001,5700.01,4746
1400000U,6037570002,5700.02,2523
1400000U,6037570003,5700.03,3836
1400000U,6037570100,5701,2966
1400000U,6037570202,5702.02,6850
1400000U,6037570203,5702.03,3926
1400000U,6037570204,5702.04,4557
1400000U,6037570303,5703.03,4052
1400000U,6037570304,5703.04,4881
1400000U,6037570305,5703.05,4896
1400000U,6037570306,5703.06,2963
1400000U,6037570402,5704.02,3353
1400000U,6037570403,5704.03,3865
1400000U,6037570404,5704.04,4005
1400000U,6037570502,5705.02,6184
1400000U,6037570503,5705.03,3752
1400000U,6037570504,5705.04,3210
1400000U,6037570601,5706.01,5893
1400000U,6037570602,5706.02,5639
1400000U,6037570603,5706.03,5566
1400000U,6037570701,5707.01,7372
1400000U,6037570703,5707.03,2952
1400000U,6037570800,5708,5313
1400000U,6037570901,5709.01,5661
1400000U,6037570902,5709.02,3385
1400000U,6037571000,5710,5598
1400000U,6037571101,5711.01,5034
1400000U,6037571102,5711.02,3617
1400000U,6037571201,5712.01,3819
1400000U,6037571202,5712.02,3903
1400000U,6037571300,5713,4818
1400000U,6037571400,5714,4987
1400000U,6037571502,5715.02,5096
1400000U,6037571504,5715.04,5045
1400000U,6037571505,5715.05,2889
1400000U,6037571600,5716,2182
1400000U,6037571701,5717.01,6239
1400000U,6037571703,5717.03,3430
1400000U,6037571704,5717.04,3817
1400000U,6037571800,5718,3240
1400000U,6037571900,5719,5971
1400000U,6037572001,5720.01,6254
1400000U,6037572201,5722.01,5629
1400000U,6037572202,5722.02,3372
1400000U,6037572301,5723.01,3809
1400000U,6037572500,5725,3700
1400000U,6037572600,5726,5005
1400000U,6037572700,5727,5290
1400000U,6037573002,5730.02,3288
1400000U,6037573003,5730.03,1723
1400000U,6037573004,5730.04,4878
1400000U,6037573101,5731.01,4531
1400000U,6037573102,5731.02,2891
1400000U,6037573201,5732.01,3844
1400000U,6037573202,5732.02,6678
1400000U,6037573300,5733,3840
1400000U,6037573401,5734.01,1505
1400000U,6037573402,5734.02,7000
1400000U,6037573403,5734.03,3058
1400000U,6037573601,5736.01,6353
1400000U,6037573700,5737,5423
1400000U,6037573800,5738,4155
1400000U,6037573902,5739.02,2212
1400000U,6037574000,5740,5108
1400000U,6037574100,5741,5151
1400000U,6037574201,5742.01,3265
1400000U,6037574202,5742.02,2229
1400000U,6037574300,5743,6677
1400000U,6037574400,5744,5555
1400000U,6037574500,5745,6744
1400000U,6037574602,5746.02,1267
1400000U,6037574800,5748,3182
1400000U,6037574901,5749.01,3949
1400000U,6037574902,5749.02,5507
1400000U,6037575001,5750.01,4225
1400000U,6037575002,5750.02,4554
1400000U,6037575101,5751.01,4279
1400000U,6037575102,5751.02,4250
1400000U,6037575103,5751.03,5107
1400000U,6037575201,5752.01,4335
1400000U,6037575202,5752.02,4177
1400000U,6037575300,5753,4064
1400000U,6037575401,5754.01,4259
1400000U,6037575402,5754.02,3750
1400000U,6037575801,5758.01,2241
1400000U,6037575802,5758.02,4450
1400000U,6037575803,5758.03,2527
1400000U,6037575901,5759.01,3530
1400000U,6037575902,5759.02,4869
1400000U,6037576001,5760.01,6005
1400000U,6037576200,5762,5190
1400000U,6037576301,5763.01,4756
1400000U,6037576302,5763.02,2986
1400000U,6037576401,5764.01,3933
1400000U,6037576402,5764.02,4256
1400000U,6037576403,5764.03,4814
1400000U,6037576501,5765.01,2805
1400000U,6037576502,5765.02,4997
1400000U,6037576503,5765.03,3919
1400000U,6037576601,5766.01,4193
1400000U,6037576602,5766.02,4601
1400000U,6037576700,5767,4163
1400000U,6037576801,5768.01,3760
1400000U,6037576802,5768.02,4426
1400000U,6037576901,5769.01,5152
1400000U,6037576903,5769.03,4018
1400000U,6037576904,5769.04,3098
1400000U,6037577000,5770,6993
1400000U,6037577100,5771,7452
1400000U,6037577200,5772,5893
1400000U,6037577300,5773,5935
1400000U,6037577400,5774,2807
1400000U,6037577501,5775.01,3333
1400000U,6037577504,5775.04,1372
1400000U,6037577602,5776.02,3229
1400000U,6037577604,5776.04,1655
1400000U,6037577605,5776.05,4661
1400000U,6037577606,5776.06,3875
1400000U,6037577700,5777,4681
1400000U,6037577800,5778,4666
1400000U,6037577900,5779,5598
1400000U,6037578000,5780,5360
1400000U,6037578100,5781,2249
1400000U,6037599000,5990,3258
1400000U,6037599100,5991,723
1400000U,6037600100,6001,7184
1400000U,6037600201,6002.01,5151
1400000U,6037600202,6002.02,6923
1400000U,6037600302,6003.02,2701
1400000U,6037600303,6003.03,4178
1400000U,6037600304,6003.04,3946
1400000U,6037600400,6004,4208
1400000U,6037600501,6005.01,2510
1400000U,6037600601,6006.01,2594
1400000U,6037600602,6006.02,2693
1400000U,6037600702,6007.02,4638
1400000U,6037600703,6007.03,1623
1400000U,6037600704,6007.04,3027
1400000U,6037600801,6008.01,2866
1400000U,6037600802,6008.02,2458
1400000U,6037600902,6009.02,6382
1400000U,6037600911,6009.11,3542
1400000U,6037600912,6009.12,4813
1400000U,6037601001,6010.01,2160
1400000U,6037601002,6010.02,5022
1400000U,6037601100,6011,7199
1400000U,6037601202,6012.02,3845
1400000U,6037601211,6012.11,2996
1400000U,6037601212,6012.12,5054
1400000U,6037601301,6013.01,1888
1400000U,6037601302,6013.02,6513
1400000U,6037601303,6013.03,5465
1400000U,6037601401,6014.01,6594
1400000U,6037601402,6014.02,4450
1400000U,6037601501,6015.01,3640
1400000U,6037601502,6015.02,3423
1400000U,6037601600,6016,4067
1400000U,6037601700,6017,5263
1400000U,6037601801,6018.01,3049
1400000U,6037601802,6018.02,3454
1400000U,6037601900,6019,4452
1400000U,6037602002,6020.02,3036
1400000U,6037602003,6020.03,4220
1400000U,6037602103,6021.03,5476
1400000U,6037602104,6021.04,5646
1400000U,6037602105,6021.05,3880
1400000U,6037602106,6021.06,6197
1400000U,6037602201,6022.01,4494
1400000U,6037602202,6022.02,2882
1400000U,6037602301,6023.01,6878
1400000U,6037602302,6023.02,4796
1400000U,6037602402,6024.02,7194
1400000U,6037602403,6024.03,4266
1400000U,6037602404,6024.04,5932
1400000U,6037602504,6025.04,4849
1400000U,6037602505,6025.05,4704
1400000U,6037602506,6025.06,4012
1400000U,6037602507,6025.07,4678
1400000U,6037602510,6025.1,4004
1400000U,6037602511,6025.11,4229
1400000U,6037602512,6025.12,1889
1400000U,6037602513,6025.13,1428
1400000U,6037602601,6026.01,4989
1400000U,6037602602,6026.02,2659
1400000U,6037602700,6027,3545
1400000U,6037602801,6028.01,4200
1400000U,6037602802,6028.02,4438
1400000U,6037602900,6029,4256
1400000U,6037603004,6030.04,1797
1400000U,6037603005,6030.05,6471
1400000U,6037603006,6030.06,1970
1400000U,6037603007,6030.07,3471
1400000U,6037603008,6030.08,3833
1400000U,6037603101,6031.01,4878
1400000U,6037603102,6031.02,3412
1400000U,6037603200,6032,3340
1400000U,6037603301,6033.01,3441
1400000U,6037603302,6033.02,4281
1400000U,6037603400,6034,3846
1400000U,6037603500,6035,2934
1400000U,6037603600,6036,4187
1400000U,6037603702,6037.02,4776
1400000U,6037603703,6037.03,2589
1400000U,6037603705,6037.05,2637
1400000U,6037603706,6037.06,3550
1400000U,6037603801,6038.01,4874
1400000U,6037603802,6038.02,4020
1400000U,6037603901,6039.01,3807
1400000U,6037603902,6039.02,3486
1400000U,6037604001,6040.01,4617
1400000U,6037604002,6040.02,3783
1400000U,6037604101,6041.01,3875
1400000U,6037604102,6041.02,2651
1400000U,6037604200,6042,5837
1400000U,6037609900,6099,1731
1400000U,6037620001,6200.01,4209
1400000U,6037620002,6200.02,3408
1400000U,6037620101,6201.01,5411
1400000U,6037620102,6201.02,3835
1400000U,6037620201,6202.01,1548
1400000U,6037620301,6203.01,4223
1400000U,6037620303,6203.03,4653
1400000U,6037620305,6203.05,6038
1400000U,6037620400,6204,5218
1400000U,6037620501,6205.01,5808
1400000U,6037620521,6205.21,4586
1400000U,6037620522,6205.22,4616
1400000U,6037620601,6206.01,6165
1400000U,6037620602,6206.02,5846
1400000U,6037620701,6207.01,7125
1400000U,6037620703,6207.03,3637
1400000U,6037620704,6207.04,3817
1400000U,6037620801,6208.01,3966
1400000U,6037620802,6208.02,3479
1400000U,6037620901,6209.01,2677
1400000U,6037620904,6209.04,2782
1400000U,6037621001,6210.01,4552
1400000U,6037621005,6210.05,4749
1400000U,6037621102,6211.02,3390
1400000U,6037621104,6211.04,6557
1400000U,6037621201,6212.01,7095
1400000U,6037621204,6212.04,2729
1400000U,6037621301,6213.01,7177
1400000U,6037621324,6213.24,3497
1400000U,6037621326,6213.26,3098
1400000U,6037621400,6214,4618
1400000U,6037650001,6500.01,6024
1400000U,6037650003,6500.03,3032
1400000U,6037650004,6500.04,4386
1400000U,6037650101,6501.01,5080
1400000U,6037650102,6501.02,2166
1400000U,6037650200,6502,5921
1400000U,6037650300,6503,7894
1400000U,6037650401,6504.01,4473
1400000U,6037650501,6505.01,2779
1400000U,6037650502,6505.02,4214
1400000U,6037650603,6506.03,3742
1400000U,6037650604,6506.04,5393
1400000U,6037650605,6506.05,2762
1400000U,6037650606,6506.06,4217
1400000U,6037650607,6506.07,2680
1400000U,6037650701,6507.01,2555
1400000U,6037650702,6507.02,4605
1400000U,6037650801,6508.01,3864
1400000U,6037650802,6508.02,3629
1400000U,6037650901,6509.01,4963
1400000U,6037650903,6509.03,4701
1400000U,6037650904,6509.04,2457
1400000U,6037651001,6510.01,5272
1400000U,6037651002,6510.02,4797
1400000U,6037651101,6511.01,4678
1400000U,6037651102,6511.02,4059
1400000U,6037651201,6512.01,4621
1400000U,6037651221,6512.21,3614
1400000U,6037651222,6512.22,6221
1400000U,6037651302,6513.02,5816
1400000U,6037651304,6513.04,5015
1400000U,6037651401,6514.01,2418
1400000U,6037651402,6514.02,5451
1400000U,6037670001,6700.01,3479
1400000U,6037670002,6700.02,3259
1400000U,6037670003,6700.03,6008
1400000U,6037670101,6701.01,3663
1400000U,6037670102,6701.02,4000
1400000U,6037670201,6702.01,3647
1400000U,6037670202,6702.02,2559
1400000U,6037670324,6703.24,5485
1400000U,6037670326,6703.26,3237
1400000U,6037670328,6703.28,4325
1400000U,6037670405,6704.05,2711
1400000U,6037670406,6704.06,1712
1400000U,6037670407,6704.07,5849
1400000U,6037670413,6704.13,4814
1400000U,6037670416,6704.16,4101
1400000U,6037670417,6704.17,2780
1400000U,6037670418,6704.18,4438
1400000U,6037670500,6705,1511
1400000U,6037670603,6706.03,1856
1400000U,6037670604,6706.04,4953
1400000U,6037670701,6707.01,6486
1400000U,6037670702,6707.02,5891
1400000U,6037700101,7001.01,5536
1400000U,6037700102,7001.02,4505
1400000U,6037700200,7002,6694
1400000U,6037700300,7003,5541
1400000U,6037700400,7004,4486
1400000U,6037700501,7005.01,4190
1400000U,6037700502,7005.02,4138
1400000U,6037700600,7006,5117
1400000U,6037700700,7007,3121
1400000U,6037700801,7008.01,4072
1400000U,6037700802,7008.02,4015
1400000U,6037700901,7009.01,4072
1400000U,6037700902,7009.02,6483
1400000U,6037701000,7010,5075
1400000U,6037701201,7012.01,3699
1400000U,6037701202,7012.02,3314
1400000U,6037701302,7013.02,4645
1400000U,6037701304,7013.04,5930
1400000U,6037701402,7014.02,7371
1400000U,6037701501,7015.01,4842
1400000U,6037701502,7015.02,3788
1400000U,6037701601,7016.01,4112
1400000U,6037701602,7016.02,4507
1400000U,6037701701,7017.01,3303
1400000U,6037701702,7017.02,3102
1400000U,6037701801,7018.01,5971
1400000U,6037701802,7018.02,5048
1400000U,6037701902,7019.02,5484
1400000U,6037702002,7020.02,6037
1400000U,6037702102,7021.02,5641
1400000U,6037702201,7022.01,3996
1400000U,6037702202,7022.02,3937
1400000U,6037702300,7023,6801
1400000U,6037702400,7024,4758
1400000U,6037702501,7025.01,4727
1400000U,6037702502,7025.02,4280
1400000U,6037702600,7026,6053
1400000U,6037702700,7027,3349
1400000U,6037702801,7028.01,5564
1400000U,6037702802,7028.02,2266
1400000U,6037702803,7028.03,2941
1400000U,6037702900,7029,8844
1400000U,6037703002,7030.02,7434
1400000U,6037703003,7030.03,6055
1400000U,6037703100,7031,6069
1400000U,6037703200,7032,5675
1400000U,6037800101,8001.01,5715
1400000U,6037800103,8001.03,3682
1400000U,6037800104,8001.04,3921
1400000U,6037800202,8002.02,5943
1400000U,6037800204,8002.04,4162
1400000U,6037800205,8002.05,4003
1400000U,6037800206,8002.06,3590
1400000U,6037800324,8003.24,6421
1400000U,6037800325,8003.25,3703
1400000U,6037800328,8003.28,1267
1400000U,6037800333,8003.33,2188
1400000U,6037800334,8003.34,3502
1400000U,6037800335,8003.35,4296
1400000U,6037800336,8003.36,3947
1400000U,6037800337,8003.37,3419
1400000U,6037800338,8003.38,6411
1400000U,6037800406,8004.06,1948
1400000U,6037800410,8004.1,3647
1400000U,6037800411,8004.11,2475
1400000U,6037800412,8004.12,3688
1400000U,6037800504,8005.04,2024
1400000U,6037800506,8005.06,3037
1400000U,6037900102,9001.02,633
1400000U,6037900103,9001.03,6581
1400000U,6037900104,9001.04,6910
1400000U,6037900301,9003.01,4678
1400000U,6037900501,9005.01,7963
1400000U,6037900504,9005.04,6592
1400000U,6037900505,9005.05,4404
1400000U,6037900506,9005.06,5072
1400000U,6037900508,9005.08,3716
1400000U,6037900509,9005.09,4527
1400000U,6037900510,9005.1,4043
1400000U,6037900602,9006.02,5449
1400000U,6037900606,9006.06,4676
1400000U,6037900607,9006.07,4953
1400000U,6037900608,9006.08,3930
1400000U,6037900609,9006.09,5163
1400000U,6037900610,9006.1,3313
1400000U,6037900611,9006.11,4435
1400000U,6037900701,9007.01,4844
1400000U,6037900703,9007.03,5172
1400000U,6037900704,9007.04,3395
1400000U,6037900705,9007.05,4011
1400000U,6037900804,9008.04,3558
1400000U,6037900805,9008.05,5956
1400000U,6037900806,9008.06,4342
1400000U,6037900807,9008.07,4197
1400000U,6037900808,9008.08,5047
1400000U,6037900901,9009.01,3252
1400000U,6037900902,9009.02,1388
1400000U,6037901003,9010.03,3394
1400000U,6037901007,9010.07,2104
1400000U,6037901008,9010.08,3268
1400000U,6037901009,9010.09,5874
1400000U,6037901010,9010.1,5502
1400000U,6037901011,9010.11,4859
1400000U,6037901012,9010.12,6365
1400000U,6037901013,9010.13,3378
1400000U,6037901014,9010.14,5054
1400000U,6037901101,9011.01,5689
1400000U,6037901102,9011.02,5412
1400000U,6037901209,9012.09,951
1400000U,6037901210,9012.1,1637
1400000U,6037901214,9012.14,4927
1400000U,6037901215,9012.15,3596
1400000U,6037901216,9012.16,2602
1400000U,6037901217,9012.17,1536
1400000U,6037901218,9012.18,2404
1400000U,6037901300,9013,1862
1400000U,6037910002,9100.02,7197
1400000U,6037910210,9102.1,7166
1400000U,6037910211,9102.11,1751
1400000U,6037910212,9102.12,3322
1400000U,6037910213,9102.13,1464
1400000U,6037910214,9102.14,5593
1400000U,6037910215,9102.15,6943
1400000U,6037910216,9102.16,5164
1400000U,6037910217,9102.17,5678
1400000U,6037910218,9102.18,4263
1400000U,6037910301,9103.01,4413
1400000U,6037910302,9103.02,6396
1400000U,6037910401,9104.01,5995
1400000U,6037910404,9104.04,4405
1400000U,6037910405,9104.05,5851
1400000U,6037910501,9105.01,5719
1400000U,6037910502,9105.02,4301
1400000U,6037910504,9105.04,4032
1400000U,6037910505,9105.05,3172
